,34010,orig
2012-09-18,0.083,0.083
2012-09-19,0.085,0.085
2012-09-20,0.087,0.087
2012-09-21,0.09,0.09
2012-09-22,0.091,0.091
2012-09-23,0.141,0.141
2012-09-24,0.252,0.252
2012-09-25,0.251,0.251
2012-09-26,0.211,0.211
2012-09-27,0.175,0.175
2012-09-28,0.156,0.156
2012-09-29,0.234,0.234
2012-09-30,0.118,0.118
2012-10-01,0.124,0.124
2012-10-02,0.122,0.122
2012-10-03,0.134,0.134
2012-10-04,0.141,0.141
2012-10-05,0.443,0.443
2012-10-06,1.06,1.06
2012-10-07,0.827,0.827
2012-10-08,0.516,0.516
2012-10-09,0.375,0.375
2012-10-10,0.293,0.293
2012-10-11,0.257,0.257
2012-10-12,0.257,0.257
2012-10-13,0.233,0.233
2012-10-14,0.177,0.177
2012-10-15,0.183,0.183
2012-10-16,0.221,0.221
2012-10-17,0.301,0.301
2012-10-18,0.363,0.363
2012-10-19,0.503,0.503
2012-10-20,1.12,1.12
2012-10-21,1.6,1.6
2012-10-22,1.54,1.54
2012-10-23,1.19,1.19
2012-10-24,0.894,0.894
2012-10-25,0.865,0.865
2012-10-26,0.774,0.774
2012-10-27,1.1,1.1
2012-10-28,1.65,1.65
2012-10-29,1.58,1.58
2012-10-30,1.36,1.36
2012-10-31,1.06,1.06
2012-11-01,1.31,1.31
2012-11-02,1.52,1.52
2012-11-03,1.16,1.16
2012-11-04,1.43,1.43
2012-11-05,1.66,1.66
2012-11-06,1.63,1.63
2012-11-07,1.38,1.38
2012-11-08,1.16,1.16
2012-11-09,0.963,0.963
2012-11-10,0.889,0.889
2012-11-11,0.745,0.745
2012-11-12,0.617,0.617
2012-11-13,0.583,0.583
2012-11-14,0.556,0.556
2012-11-15,0.55,0.55
2012-11-16,0.531,0.531
2012-11-17,0.516,0.516
2012-11-18,0.467,0.467
2012-11-19,0.423,0.423
2012-11-20,0.419,0.419
2012-11-21,0.446,0.446
2012-11-22,0.51,0.51
2012-11-23,1.79,1.79
2012-11-24,3.39,3.39
2012-11-25,5.56,5.56
2012-11-26,1.72,1.72
2012-11-27,1.66,1.66
2012-11-28,1.66,1.66
2012-11-29,1.66,1.66
2012-11-30,1.66,1.66
2012-12-01,1.52,1.52
2012-12-02,1.25,1.25
2012-12-03,1.54,1.54
2012-12-04,1.66,1.66
2012-12-05,1.66,1.66
2012-12-06,1.66,1.66
2012-12-07,1.66,1.66
2012-12-08,1.66,1.66
2012-12-09,1.66,1.66
2012-12-10,1.66,1.66
2012-12-11,1.66,1.66
2012-12-12,1.61,1.61
2012-12-13,1.36,1.36
2012-12-14,1.54,1.54
2012-12-15,1.66,1.66
2012-12-16,1.66,1.66
2012-12-17,1.65,1.65
2012-12-18,1.41,1.41
2012-12-19,1.24,1.24
2012-12-20,1.57,1.57
2012-12-21,1.66,1.66
2012-12-22,4.91,4.91
2012-12-23,8.74,8.74
2012-12-24,7.75,7.75
2012-12-25,6.55,6.55
2012-12-26,4.83,4.83
2012-12-27,5.92,5.92
2012-12-28,7.74,7.74
2012-12-29,6.32,6.32
2012-12-30,3.65,3.65
2012-12-31,4.15,4.15
2013-01-01,5.91,5.91
2013-01-02,3.55,3.55
2013-01-03,2.8,2.8
2013-01-04,2.35,2.35
2013-01-05,1.98,1.98
2013-01-06,1.68,1.68
2013-01-07,1.49,1.49
2013-01-08,1.29,1.29
2013-01-09,1.56,1.56
2013-01-10,1.56,1.56
2013-01-11,1.4,1.4
2013-01-12,1.28,1.28
2013-01-13,1.12,1.12
2013-01-14,1.08,1.08
2013-01-15,1.1,1.1
2013-01-16,0.939,0.939
2013-01-17,0.895,0.895
2013-01-18,0.937,0.937
2013-01-19,0.963,0.963
2013-01-20,1.0,1.0
2013-01-21,1.12,1.12
2013-01-22,1.27,1.27
2013-01-23,1.52,1.52
2013-01-24,1.48,1.48
2013-01-25,1.38,1.38
2013-01-26,1.64,1.64
2013-01-27,12.8,12.8
2013-01-28,11.0,11.0
2013-01-29,5.18,5.18
2013-01-30,5.28,5.28
2013-01-31,3.94,3.94
2013-02-01,3.17,3.17
2013-02-02,2.78,2.78
2013-02-03,2.45,2.45
2013-02-04,2.03,2.03
2013-02-05,1.64,1.64
2013-02-06,1.66,1.66
2013-02-07,1.66,1.66
2013-02-08,1.66,1.66
2013-02-09,1.66,1.66
2013-02-10,1.66,1.66
2013-02-11,1.66,1.66
2013-02-12,1.66,1.66
2013-02-13,1.66,1.66
2013-02-14,1.66,1.66
2013-02-15,5.61,5.61
2013-02-16,2.99,2.99
2013-02-17,2.17,2.17
2013-02-18,1.62,1.62
2013-02-19,1.47,1.47
2013-02-20,1.25,1.25
2013-02-21,1.12,1.12
2013-02-22,1.04,1.04
2013-02-23,0.798,0.798
2013-02-24,0.676,0.676
2013-02-25,0.768,0.768
2013-02-26,0.743,0.743
2013-02-27,0.721,0.721
2013-02-28,0.713,0.713
2013-03-01,0.697,0.697
2013-03-02,0.67,0.67
2013-03-03,0.656,0.656
2013-03-04,0.657,0.657
2013-03-05,0.681,0.681
2013-03-06,0.669,0.669
2013-03-07,0.679,0.679
2013-03-08,0.87,0.87
2013-03-09,1.66,1.66
2013-03-10,14.1,14.1
2013-03-11,9.89,9.89
2013-03-12,5.05,5.05
2013-03-13,3.78,3.78
2013-03-14,3.0,3.0
2013-03-15,2.77,2.77
2013-03-16,2.8,2.8
2013-03-17,2.36,2.36
2013-03-18,1.89,1.89
2013-03-19,1.66,1.66
2013-03-20,1.66,1.66
2013-03-21,1.51,1.51
2013-03-22,1.35,1.35
2013-03-23,1.24,1.24
2013-03-24,1.2,1.2
2013-03-25,1.15,1.15
2013-03-26,1.06,1.06
2013-03-27,0.98,0.98
2013-03-28,0.899,0.899
2013-03-29,0.846,0.846
2013-03-30,0.798,0.798
2013-03-31,0.738,0.738
2013-04-01,0.704,0.704
2013-04-02,0.664,0.664
2013-04-03,0.64,0.64
2013-04-04,0.617,0.617
2013-04-05,0.586,0.586
2013-04-06,0.545,0.545
2013-04-07,0.541,0.541
2013-04-08,0.581,0.581
2013-04-09,0.593,0.593
2013-04-10,0.55,0.55
2013-04-11,0.575,0.575
2013-04-12,0.748,0.748
2013-04-13,0.718,0.718
2013-04-14,0.644,0.644
2013-04-15,0.552,0.552
2013-04-16,0.518,0.518
2013-04-17,0.496,0.496
2013-04-18,0.486,0.486
2013-04-19,0.468,0.468
2013-04-20,0.43,0.43
2013-04-21,0.431,0.431
2013-04-22,0.432,0.432
2013-04-23,0.412,0.412
2013-04-24,0.389,0.389
2013-04-25,0.392,0.392
2013-04-26,0.493,0.493
2013-04-27,0.484,0.484
2013-04-28,0.423,0.423
2013-04-29,0.404,0.404
2013-04-30,0.358,0.358
2013-05-01,0.328,0.328
2013-05-02,0.317,0.317
2013-05-03,0.312,0.312
2013-05-04,0.316,0.316
2013-05-05,0.306,0.306
2013-05-06,0.296,0.296
2013-05-07,0.288,0.288
2013-05-08,0.289,0.289
2013-05-09,0.283,0.283
2013-05-10,0.273,0.273
2013-05-11,0.346,0.346
2013-05-12,0.378,0.378
2013-05-13,0.329,0.329
2013-05-14,0.359,0.359
2013-05-15,0.49,0.49
2013-05-16,0.37,0.37
2013-05-17,0.327,0.327
2013-05-18,0.314,0.314
2013-05-19,0.295,0.295
2013-05-20,0.269,0.269
2013-05-21,0.258,0.258
2013-05-22,0.275,0.275
2013-05-23,0.31,0.31
2013-05-24,0.656,0.656
2013-05-25,0.643,0.643
2013-05-26,0.432,0.432
2013-05-27,0.354,0.354
2013-05-28,0.346,0.346
2013-05-29,0.431,0.431
2013-05-30,0.371,0.371
2013-05-31,0.316,0.316
2013-06-01,0.285,0.285
2013-06-02,0.258,0.258
2013-06-03,0.235,0.235
2013-06-04,0.224,0.224
2013-06-05,0.218,0.218
2013-06-06,0.212,0.212
2013-06-07,0.205,0.205
2013-06-08,0.201,0.201
2013-06-09,0.202,0.202
2013-06-10,0.2,0.2
2013-06-11,0.199,0.199
2013-06-12,0.196,0.196
2013-06-13,0.188,0.188
2013-06-14,0.182,0.182
2013-06-15,0.228,0.228
2013-06-16,0.213,0.213
2013-06-17,0.19,0.19
2013-06-18,0.176,0.176
2013-06-19,0.173,0.173
2013-06-20,0.173,0.173
2013-06-21,0.163,0.163
2013-06-22,0.19,0.19
2013-06-23,0.199,0.199
2013-06-24,0.199,0.199
2013-06-25,0.164,0.164
2013-06-26,0.146,0.146
2013-06-27,0.134,0.134
2013-06-28,0.175,0.175
2013-06-29,0.202,0.202
2013-06-30,0.17,0.17
2013-07-01,0.147,0.147
2013-07-02,0.14,0.14
2013-07-03,0.139,0.139
2013-07-04,0.138,0.138
2013-07-05,0.126,0.126
2013-07-06,0.116,0.116
2013-07-07,0.11,0.11
2013-07-08,0.107,0.107
2013-07-09,0.106,0.106
2013-07-10,0.107,0.107
2013-07-11,0.103,0.103
2013-07-12,0.103,0.103
2013-07-13,0.102,0.102
2013-07-14,0.095,0.095
2013-07-15,0.092,0.092
2013-07-16,0.092,0.092
2013-07-17,0.089,0.089
2013-07-18,0.087,0.087
2013-07-19,0.086,0.086
2013-07-20,0.087,0.087
2013-07-21,0.089,0.089
2013-07-22,0.091,0.091
2013-07-23,0.09,0.09
2013-07-24,0.09,0.09
2013-07-25,0.099,0.099
2013-07-26,0.09,0.09
2013-07-27,0.09,0.09
2013-07-28,0.095,0.095
2013-07-29,0.081,0.081
2013-07-30,0.088,0.088
2013-07-31,0.09,0.09
2013-08-01,0.077,0.077
2013-08-02,0.078,0.078
2013-08-03,0.071,0.071
2013-08-04,0.069,0.069
2013-08-05,0.118,0.118
2013-08-06,0.2,0.2
2013-08-07,0.126,0.126
2013-08-08,0.098,0.098
2013-08-09,0.084,0.084
2013-08-10,0.078,0.078
2013-08-11,0.072,0.072
2013-08-12,0.069,0.069
2013-08-13,0.068,0.068
2013-08-14,0.068,0.068
2013-08-15,0.069,0.069
2013-08-16,0.079,0.079
2013-08-17,0.088,0.088
2013-08-18,0.078,0.078
2013-08-19,0.072,0.072
2013-08-20,0.067,0.067
2013-08-21,0.062,0.062
2013-08-22,0.081,0.081
2013-08-23,0.087,0.087
2013-08-24,0.134,0.134
2013-08-25,0.164,0.164
2013-08-26,0.124,0.124
2013-08-27,0.094,0.094
2013-08-28,0.086,0.086
2013-08-29,0.08,0.08
2013-08-30,0.077,0.077
2013-08-31,0.074,0.074
2013-09-01,0.074,0.074
2013-09-02,0.063,0.063
2013-09-03,0.053,0.053
2013-09-04,0.056,0.056
2013-09-05,0.062,0.062
2013-09-06,0.073,0.073
2013-09-07,0.074,0.074
2013-09-08,0.063,0.063
2013-09-09,0.078,0.078
2013-09-10,0.143,0.143
2013-09-11,0.126,0.126
2013-09-12,0.106,0.106
2013-09-13,0.133,0.133
2013-09-14,0.274,0.274
2013-09-15,0.239,0.239
2013-09-16,0.182,0.182
2013-09-17,0.147,0.147
2013-09-18,0.119,0.119
2013-09-19,0.116,0.116
2013-09-20,0.113,0.113
2013-09-21,0.1,0.1
2013-09-22,0.099,0.099
2013-09-23,0.1,0.1
2013-09-24,0.102,0.102
2013-09-25,0.102,0.102
2013-09-26,0.096,0.096
2013-09-27,0.094,0.094
2013-09-28,0.092,0.092
2013-09-29,0.09,0.09
2013-09-30,0.088,0.088
2013-10-01,0.081,0.081
2013-10-02,0.079,0.079
2013-10-03,0.091,0.091
2013-10-04,0.109,0.109
2013-10-05,0.092,0.092
2013-10-06,0.089,0.089
2013-10-07,0.087,0.087
2013-10-08,0.088,0.088
2013-10-09,0.094,0.094
2013-10-10,0.161,0.161
2013-10-11,0.211,0.211
2013-10-12,0.238,0.238
2013-10-13,0.502,0.502
2013-10-14,0.393,0.393
2013-10-15,0.245,0.245
2013-10-16,0.206,0.206
2013-10-17,0.181,0.181
2013-10-18,0.169,0.169
2013-10-19,0.161,0.161
2013-10-20,0.231,0.231
2013-10-21,0.241,0.241
2013-10-22,0.324,0.324
2013-10-23,0.323,0.323
2013-10-24,0.241,0.241
2013-10-25,0.202,0.202
2013-10-26,0.182,0.182
2013-10-27,0.304,0.304
2013-10-28,0.333,0.333
2013-10-29,0.396,0.396
2013-10-30,0.218,0.218
2013-10-31,0.19,0.19
2013-11-01,0.175,0.175
2013-11-02,0.168,0.168
2013-11-03,0.19,0.19
2013-11-04,0.283,0.283
2013-11-05,0.331,0.331
2013-11-06,0.364,0.364
2013-11-07,0.466,0.466
2013-11-08,0.472,0.472
2013-11-09,0.496,0.496
2013-11-10,0.437,0.437
2013-11-11,0.361,0.361
2013-11-12,0.38,0.38
2013-11-13,0.398,0.398
2013-11-14,0.384,0.384
2013-11-15,0.342,0.342
2013-11-16,0.301,0.301
2013-11-17,0.284,0.284
2013-11-18,0.283,0.283
2013-11-19,0.289,0.289
2013-11-20,0.73,0.73
2013-11-21,1.14,1.14
2013-11-22,0.831,0.831
2013-11-23,0.708,0.708
2013-11-24,0.561,0.561
2013-11-25,0.475,0.475
2013-11-26,0.423,0.423
2013-11-27,0.398,0.398
2013-11-28,0.366,0.366
2013-11-29,0.348,0.348
2013-11-30,0.35,0.35
2013-12-01,0.321,0.321
2013-12-02,0.297,0.297
2013-12-03,0.285,0.285
2013-12-04,0.271,0.271
2013-12-05,0.253,0.253
2013-12-06,0.243,0.243
2013-12-07,0.249,0.249
2013-12-08,0.234,0.234
2013-12-09,0.229,0.229
2013-12-10,0.219,0.219
2013-12-11,0.213,0.213
2013-12-12,0.212,0.212
2013-12-13,0.228,0.228
2013-12-14,0.229,0.229
2013-12-15,0.231,0.231
2013-12-16,0.362,0.362
2013-12-17,1.15,1.15
2013-12-18,1.17,1.17
2013-12-19,1.15,1.15
2013-12-20,0.929,0.929
2013-12-21,0.812,0.812
2013-12-22,0.844,0.844
2013-12-23,0.838,0.838
2013-12-24,1.61,1.61
2013-12-25,1.66,1.66
2013-12-26,1.63,1.63
2013-12-27,1.5,1.5
2013-12-28,1.15,1.15
2013-12-29,0.85,0.85
2013-12-30,0.745,0.745
2013-12-31,0.781,0.781
2014-01-01,1.01,1.01
2014-01-02,1.49,1.49
2014-01-03,1.62,1.62
2014-01-04,1.66,1.66
2014-01-05,1.66,1.66
2014-01-06,1.66,1.66
2014-01-07,1.66,1.66
2014-01-08,1.66,1.66
2014-01-09,1.56,1.56
2014-01-10,1.27,1.27
2014-01-11,1.22,1.22
2014-01-12,1.21,1.21
2014-01-13,1.39,1.39
2014-01-14,1.36,1.36
2014-01-15,1.57,1.57
2014-01-16,1.66,1.66
2014-01-17,1.58,1.58
2014-01-18,1.28,1.28
2014-01-19,1.56,1.56
2014-01-20,1.64,1.64
2014-01-21,1.39,1.39
2014-01-22,1.24,1.24
2014-01-23,1.25,1.25
2014-01-24,1.42,1.42
2014-01-25,1.65,1.65
2014-01-26,1.66,1.66
2014-01-27,1.66,1.66
2014-01-28,2.87,2.87
2014-01-29,3.18,3.18
2014-01-30,2.79,2.79
2014-01-31,3.75,3.75
2014-02-01,6.44,6.44
2014-02-02,5.22,5.22
2014-02-03,1.91,1.91
2014-02-04,1.66,1.66
2014-02-05,2.66,2.66
2014-02-06,3.14,3.14
2014-02-07,9.42,9.42
2014-02-08,9.56,9.56
2014-02-09,5.09,5.09
2014-02-10,4.02,4.02
2014-02-11,7.1,7.1
2014-02-12,6.48,6.48
2014-02-13,6.71,6.71
2014-02-14,5.4,5.4
2014-02-15,7.76,7.76
2014-02-16,4.65,4.65
2014-02-17,2.98,2.98
2014-02-18,2.5,2.5
2014-02-19,2.15,2.15
2014-02-20,1.95,1.95
2014-02-21,1.68,1.68
2014-02-22,1.41,1.41
2014-02-23,1.23,1.23
2014-02-24,1.12,1.12
2014-02-25,1.06,1.06
2014-02-26,0.9,0.9
2014-02-27,1.04,1.04
2014-02-28,1.07,1.07
2014-03-01,1.09,1.09
2014-03-02,1.15,1.15
2014-03-03,1.92,1.92
2014-03-04,1.48,1.48
2014-03-05,1.07,1.07
2014-03-06,0.986,0.986
2014-03-07,0.921,0.921
2014-03-08,0.835,0.835
2014-03-09,0.783,0.783
2014-03-10,0.688,0.688
2014-03-11,0.631,0.631
2014-03-12,0.607,0.607
2014-03-13,0.595,0.595
2014-03-14,0.576,0.576
2014-03-15,0.556,0.556
2014-03-16,0.5,0.5
2014-03-17,0.474,0.474
2014-03-18,0.499,0.499
2014-03-19,0.473,0.473
2014-03-20,0.468,0.468
2014-03-21,0.503,0.503
2014-03-22,0.501,0.501
2014-03-23,0.447,0.447
2014-03-24,0.387,0.387
2014-03-25,0.376,0.376
2014-03-26,0.438,0.438
2014-03-27,0.427,0.427
2014-03-28,0.389,0.389
2014-03-29,0.362,0.362
2014-03-30,0.354,0.354
2014-03-31,0.347,0.347
2014-04-01,0.343,0.343
2014-04-02,0.335,0.335
2014-04-03,0.334,0.334
2014-04-04,0.315,0.315
2014-04-05,0.306,0.306
2014-04-06,0.323,0.323
2014-04-07,0.347,0.347
2014-04-08,0.359,0.359
2014-04-09,0.313,0.313
2014-04-10,0.29,0.29
2014-04-11,0.272,0.272
2014-04-12,0.256,0.256
2014-04-13,0.249,0.249
2014-04-14,0.237,0.237
2014-04-15,0.239,0.239
2014-04-16,0.249,0.249
2014-04-17,0.254,0.254
2014-04-18,0.25,0.25
2014-04-19,0.238,0.238
2014-04-20,0.25,0.25
2014-04-21,0.255,0.255
2014-04-22,0.286,0.286
2014-04-23,0.258,0.258
2014-04-24,0.241,0.241
2014-04-25,0.27,0.27
2014-04-26,0.259,0.259
2014-04-27,0.248,0.248
2014-04-28,0.239,0.239
2014-04-29,0.228,0.228
2014-04-30,0.244,0.244
2014-05-01,0.246,0.246
2014-05-02,0.216,0.216
2014-05-03,0.208,0.208
2014-05-04,0.203,0.203
2014-05-05,0.205,0.205
2014-05-06,0.207,0.207
2014-05-07,0.195,0.195
2014-05-08,0.306,0.306
2014-05-09,0.347,0.347
2014-05-10,0.348,0.348
2014-05-11,0.375,0.375
2014-05-12,0.538,0.538
2014-05-13,0.549,0.549
2014-05-14,0.382,0.382
2014-05-15,0.295,0.295
2014-05-16,0.252,0.252
2014-05-17,0.23,0.23
2014-05-18,0.217,0.217
2014-05-19,0.198,0.198
2014-05-20,0.186,0.186
2014-05-21,0.318,0.318
2014-05-22,1.05,1.05
2014-05-23,0.604,0.604
2014-05-24,1.07,1.07
2014-05-25,0.985,0.985
2014-05-26,0.623,0.623
2014-05-27,1.3,1.3
2014-05-28,1.66,1.66
2014-05-29,1.66,1.66
2014-05-30,1.39,1.39
2014-05-31,0.889,0.889
2014-06-01,0.666,0.666
2014-06-02,0.523,0.523
2014-06-03,0.428,0.428
2014-06-04,0.419,0.419
2014-06-05,0.415,0.415
2014-06-06,0.349,0.349
2014-06-07,0.317,0.317
2014-06-08,0.282,0.282
2014-06-09,0.253,0.253
2014-06-10,0.231,0.231
2014-06-11,0.203,0.203
2014-06-12,0.189,0.189
2014-06-13,0.172,0.172
2014-06-14,0.165,0.165
2014-06-15,0.152,0.152
2014-06-16,0.149,0.149
2014-06-17,0.143,0.143
2014-06-18,0.139,0.139
2014-06-19,0.16,0.16
2014-06-20,0.147,0.147
2014-06-21,0.136,0.136
2014-06-22,0.134,0.134
2014-06-23,0.144,0.144
2014-06-24,0.153,0.153
2014-06-25,0.148,0.148
2014-06-26,0.157,0.157
2014-06-27,0.184,0.184
2014-06-28,0.417,0.417
2014-06-29,0.904,0.904
2014-06-30,0.723,0.723
2014-07-01,0.444,0.444
2014-07-02,0.304,0.304
2014-07-03,0.238,0.238
2014-07-04,0.2,0.2
2014-07-05,0.203,0.203
2014-07-06,0.197,0.197
2014-07-07,0.181,0.181
2014-07-08,0.212,0.212
2014-07-09,0.221,0.221
2014-07-10,0.186,0.186
2014-07-11,0.21,0.21
2014-07-12,0.215,0.215
2014-07-13,0.196,0.196
2014-07-14,0.18,0.18
2014-07-15,0.172,0.172
2014-07-16,0.153,0.153
2014-07-17,0.139,0.139
2014-07-18,0.138,0.138
2014-07-19,0.141,0.141
2014-07-20,0.159,0.159
2014-07-21,0.141,0.141
2014-07-22,0.129,0.129
2014-07-23,0.122,0.122
2014-07-24,0.104,0.104
2014-07-25,0.107,0.107
2014-07-26,0.108,0.108
2014-07-27,0.109,0.109
2014-07-28,0.111,0.111
2014-07-29,0.111,0.111
2014-07-30,0.103,0.103
2014-07-31,0.101,0.101
2014-08-01,0.098,0.098
2014-08-02,0.099,0.099
2014-08-03,0.097,0.097
2014-08-04,0.096,0.096
2014-08-05,0.094,0.094
2014-08-06,0.132,0.132
2014-08-07,0.123,0.123
2014-08-08,0.134,0.134
2014-08-09,0.208,0.208
2014-08-10,0.224,0.224
2014-08-11,0.234,0.234
2014-08-12,0.175,0.175
2014-08-13,0.135,0.135
2014-08-14,0.116,0.116
2014-08-15,0.119,0.119
2014-08-16,0.112,0.112
2014-08-17,0.103,0.103
2014-08-18,0.098,0.098
2014-08-19,0.094,0.094
2014-08-20,0.089,0.089
2014-08-21,0.086,0.086
2014-08-22,0.084,0.084
2014-08-23,0.095,0.095
2014-08-24,0.1,0.1
2014-08-25,0.138,0.138
2014-08-26,0.176,0.176
2014-08-27,0.151,0.151
2014-08-28,0.137,0.137
2014-08-29,0.121,0.121
2014-08-30,0.127,0.127
2014-08-31,0.113,0.113
2014-09-01,0.134,0.134
2014-09-02,0.145,0.145
2014-09-03,0.127,0.127
2014-09-04,0.118,0.118
2014-09-05,0.112,0.112
2014-09-06,0.112,0.112
2014-09-07,0.11,0.11
2014-09-08,0.107,0.107
2014-09-09,0.104,0.104
2014-09-10,0.101,0.101
2014-09-11,0.101,0.101
2014-09-12,0.101,0.101
2014-09-13,0.1,0.1
2014-09-14,0.098,0.098
2014-09-15,0.095,0.095
2014-09-16,0.091,0.091
2014-09-17,0.092,0.092
2014-09-18,0.089,0.089
2014-09-19,0.083,0.083
2014-09-20,0.085,0.085
2014-09-21,0.107,0.107
2014-09-22,0.121,0.121
2014-09-23,0.112,0.112
2014-09-24,0.134,0.134
2014-09-25,0.123,0.123
2014-09-26,0.117,0.117
2014-09-27,0.104,0.104
2014-09-28,0.097,0.097
2014-09-29,0.102,0.102
2014-09-30,0.108,0.108
2014-10-01,0.1,0.1
2014-10-02,0.096,0.096
2014-10-03,0.095,0.095
2014-10-04,0.137,0.137
2014-10-05,0.148,0.148
2014-10-06,0.142,0.142
2014-10-07,0.144,0.144
2014-10-08,0.256,0.256
2014-10-09,0.281,0.281
2014-10-10,0.208,0.208
2014-10-11,0.167,0.167
2014-10-12,0.179,0.179
2014-10-13,2.24,2.24
2014-10-14,1.2,1.2
2014-10-15,0.659,0.659
2014-10-16,0.543,0.543
2014-10-17,0.471,0.471
2014-10-18,0.39,0.39
2014-10-19,0.38,0.38
2014-10-20,0.329,0.329
2014-10-21,0.31,0.31
2014-10-22,0.278,0.278
2014-10-23,0.252,0.252
2014-10-24,0.233,0.233
2014-10-25,0.219,0.219
2014-10-26,0.204,0.204
2014-10-27,0.192,0.192
2014-10-28,0.189,0.189
2014-10-29,0.182,0.182
2014-10-30,0.18,0.18
2014-10-31,0.177,0.177
2014-11-01,0.173,0.173
2014-11-02,0.203,0.203
2014-11-03,0.233,0.233
2014-11-04,0.225,0.225
2014-11-05,0.44,0.44
2014-11-06,0.621,0.621
2014-11-07,0.474,0.474
2014-11-08,0.43,0.43
2014-11-09,0.621,0.621
2014-11-10,0.732,0.732
2014-11-11,0.526,0.526
2014-11-12,0.424,0.424
2014-11-13,0.349,0.349
2014-11-14,0.372,0.372
2014-11-15,0.383,0.383
2014-11-16,0.545,0.545
2014-11-17,1.6,1.6
2014-11-18,2.33,2.33
2014-11-19,2.15,2.15
2014-11-20,0.968,0.968
2014-11-21,0.816,0.816
2014-11-22,0.741,0.741
2014-11-23,1.53,1.53
2014-11-24,8.6,8.6
2014-11-25,6.53,6.53
2014-11-26,4.57,4.57
2014-11-27,5.12,5.12
2014-11-28,3.97,3.97
2014-11-29,2.58,2.58
2014-11-30,1.68,1.68
2014-12-01,1.24,1.24
2014-12-02,1.11,1.11
2014-12-03,0.991,0.991
2014-12-04,0.937,0.937
2014-12-05,0.861,0.861
2014-12-06,0.751,0.751
2014-12-07,0.711,0.711
2014-12-08,0.658,0.658
2014-12-09,0.609,0.609
2014-12-10,0.649,0.649
2014-12-11,0.655,0.655
2014-12-12,0.963,0.963
2014-12-13,1.07,1.07
2014-12-14,0.94,0.94
2014-12-15,0.978,0.978
2014-12-16,1.02,1.02
2014-12-17,1.64,1.64
2014-12-18,1.66,1.66
2014-12-19,1.66,1.66
2014-12-20,1.57,1.57
2014-12-21,1.26,1.26
2014-12-22,1.11,1.11
2014-12-23,0.939,0.939
2014-12-24,0.85,0.85
2014-12-25,0.701,0.701
2014-12-26,0.894,0.894
2014-12-27,6.01,6.01
2014-12-28,5.25,5.25
2014-12-29,2.46,2.46
2014-12-30,1.52,1.52
2014-12-31,1.3,1.3
2015-01-01,1.14,1.14
2015-01-02,1.05,1.05
2015-01-03,1.41,1.41
2015-01-04,1.66,1.66
2015-01-05,1.66,1.66
2015-01-06,1.52,1.52
2015-01-07,1.27,1.27
2015-01-08,1.33,1.33
2015-01-09,1.5,1.5
2015-01-10,1.45,1.45
2015-01-11,1.25,1.25
2015-01-12,1.16,1.16
2015-01-13,1.56,1.56
2015-01-14,1.66,1.66
2015-01-15,1.66,1.66
2015-01-16,1.4,1.4
2015-01-17,1.11,1.11
2015-01-18,0.979,0.979
2015-01-19,0.868,0.868
2015-01-20,0.805,0.805
2015-01-21,0.78,0.78
2015-01-22,0.701,0.701
2015-01-23,0.685,0.685
2015-01-24,1.2,1.2
2015-01-25,1.22,1.22
2015-01-26,1.12,1.12
2015-01-27,0.947,0.947
2015-01-28,1.25,1.25
2015-01-29,1.46,1.46
2015-01-30,1.35,1.35
2015-01-31,1.46,1.46
2015-02-01,1.66,1.66
2015-02-02,4.04,4.04
2015-02-03,3.9,3.9
2015-02-04,2.75,2.75
2015-02-05,2.43,2.43
2015-02-06,1.72,1.72
2015-02-07,1.63,1.63
2015-02-08,1.41,1.41
2015-02-09,1.27,1.27
2015-02-10,1.12,1.12
2015-02-11,1.05,1.05
2015-02-12,0.964,0.964
2015-02-13,0.928,0.928
2015-02-14,0.866,0.866
2015-02-15,0.733,0.733
2015-02-16,0.757,0.757
2015-02-17,0.833,0.833
2015-02-18,0.788,0.788
2015-02-19,0.984,0.984
2015-02-20,1.62,1.62
2015-02-21,1.63,1.63
2015-02-22,1.44,1.44
2015-02-23,1.66,1.66
2015-02-24,1.39,1.39
2015-02-25,1.1,1.1
2015-02-26,1.29,1.29
2015-02-27,1.48,1.48
2015-02-28,1.44,1.44
2015-03-01,1.47,1.47
2015-03-02,1.2,1.2
2015-03-03,0.968,0.968
2015-03-04,0.813,0.813
2015-03-05,0.694,0.694
2015-03-06,0.68,0.68
2015-03-07,0.683,0.683
2015-03-08,0.648,0.648
2015-03-09,0.585,0.585
2015-03-10,0.553,0.553
2015-03-11,0.508,0.508
2015-03-12,0.504,0.504
2015-03-13,0.484,0.484
2015-03-14,0.449,0.449
2015-03-15,0.433,0.433
2015-03-16,0.428,0.428
2015-03-17,0.435,0.435
2015-03-18,0.419,0.419
2015-03-19,0.4,0.4
2015-03-20,0.4,0.4
2015-03-21,0.402,0.402
2015-03-22,0.438,0.438
2015-03-23,0.386,0.386
2015-03-24,0.415,0.415
2015-03-25,0.406,0.406
2015-03-26,0.54,0.54
2015-03-27,0.413,0.413
2015-03-28,0.39,0.39
2015-03-29,0.695,0.695
2015-03-30,0.727,0.727
2015-03-31,1.33,1.33
2015-04-01,0.915,0.915
2015-04-02,0.866,0.866
2015-04-03,0.731,0.731
2015-04-04,0.678,0.678
2015-04-05,0.569,0.569
2015-04-06,0.512,0.512
2015-04-07,0.474,0.474
